ChasePersonalCredit,,8/4/19,,EXXONMOBIL xxxx1969,Gasoline/Fuel,-32.63
ChasePersonalCredit,,8/25/19,,SUNOCO xxxxxx0400,Gasoline/Fuel,-33.36
ChasePersonalCredit,,10/8/19,,EXXONMOBIL xxxx9563,Gasoline/Fuel,-32.82
ChasePersonalCredit,,10/27/19,,SUNOCO xxxxxx0400,Gasoline/Fuel,-22.66
ChasePersonalCredit,,1/22/19,,BED BATH &amp; BEYOND #651,General Merchandise,-286.57
ChasePersonalCredit,,1/31/19,Shampoo Containers,CONTAINERSTORERESTONVA,General Merchandise,-2.94
ChasePersonalCredit,,2/4/19,,AMZN Digital*MB3B57WZ0,General Merchandise,-2.99
ChasePersonalCredit,,2/12/19,,CONTAINERSTORERESTONVA,General Merchandise,-8.1
ChasePersonalCredit,,2/13/19,,AMZN Digital*MB1479YN2,General Merchandise,-9.99
ChasePersonalCredit,,2/18/19,,CONTAINERSTORERESTONVA,General Merchandise,-22.25
ChasePersonalCredit,,5/5/19,,Amazon.com*MZ6MN0942,General Merchandise,-14.34
ChasePersonalCredit,,6/23/19,SQ *ELDEN STREET TEA SHOP mug,SQ *ELDEN STREET TEA SHOP,General Merchandise,-43.88
ChasePersonalCredit,,7/7/19,,SQ *KNUEVEN SOAP LLC,General Merchandise,-7.42
ChasePersonalCredit,,7/7/19,Cafetto Tea Boiler cleaner,AMZN Mktp US*MH14H0J32,General Merchandise,-9.49
ChasePersonalCredit,,7/23/19,,AMZN Mktp US,General Merchandise,34.99
ChasePersonalCredit,,7/29/19,THE HOME DEPOT 4641 wall screw for keys,THE HOME DEPOT 4641,General Merchandise,-1.25
ChasePersonalCredit,,8/15/19,,PAYPAL *EBAY INC,General Merchandise,-0.21
ChasePersonalCredit,,9/3/19,2019 EUROPTRIP PILL BAGS CONTAINERSTORE,CONTAINERSTORERESTONVA,General Merchandise,-8.01
ChasePersonalCredit,,10/13/19,,Amazon.com*VD4MC3EF3,General Merchandise,-98.21
ChasePersonalCredit,,10/27/19,CONTAINERSTORERESTONVA storage containers,CONTAINERSTORERESTONVA,General Merchandise,-29.65
ChasePersonalCredit,,4/26/19,gift for Erics firefighting graduation,AMZN Mktp US*MZ1033BH0,Gifts,-81.78
PersonalChecking,,5/24/19,Gift for Noah's Wedding,CHECK # 0000001081,Gifts,-150
ChasePersonalCredit,,5/27/19,Noah Alissa Gift ,BED BATH &amp; BEYOND #651,Gifts,-70.75
ChasePersonalCredit,,6/3/19,,FCPA COLVIN RUN,Gifts,-20.52
ChasePersonalCredit,,7/1/19,BLOSSOM pendant for Christie,BLOSSOM,Gifts,-70.46
ChasePersonalCredit,,8/22/19,,PAYPAL *OBPOTTERY,Gifts,-135.95
ChasePersonalCredit,,9/1/19,,SOUTH MOON UNDER 6 RST,Gifts,-94.34
ChasePersonalCredit,,9/1/19,,SQ *GEORGETOWN SOAPS,Gifts,-100.7
ChasePersonalCredit,,9/2/19,2019 EUROTRIP PAPER SOURCE INC RESTO,PAPER SOURCE INC RESTO,Gifts,-8.93
ChasePersonalCredit,,9/2/19,,SOUTH MOON UNDER 6 RST,Gifts,94.34
ChasePersonalCredit,,1/2/19,,HARRIS TEETER 0081,Groceries,-33.67
ChasePersonalCredit,,1/7/19,,HARRIS TEETER 0081,Groceries,-51.16
ChasePersonalCredit,,1/8/19,,WHOLEFDS RES x0061,Groceries,-9.67
ChasePersonalCredit,,1/10/19,,HARRIS TEETER 0081,Groceries,-45.65
ChasePersonalCredit,,1/14/19,,HARRIS TEETER 0081,Groceries,-19.13
ChasePersonalCredit,,1/18/19,,HARRIS TEETER 0081,Groceries,-120.26
ChasePersonalCredit,,1/20/19,,TRADER JOE'S #646 QPS,Groceries,-7.98
ChasePersonalCredit,,1/28/19,,TRADER JOE'S #646 QPS,Groceries,-19.43
ChasePersonalCredit,,1/29/19,,AMZN Mktp US*MB9SP95B2,Groceries,-13.5
ChasePersonalCredit,,1/29/19,,MOMS ORGANIC HERNDON,Groceries,-6.35
ChasePersonalCredit,,1/29/19,,HARRIS TEETER 0081,Groceries,-70.91
ChasePersonalCredit,,2/5/19,,HARRIS TEETER 0081,Groceries,-54.78
ChasePersonalCredit,,2/10/19,,HARRIS TEETER 0081,Groceries,-33.08
ChasePersonalCredit,,2/13/19,,HARRIS TEETER 0081,Groceries,-17.4
ChasePersonalCredit,,2/18/19,,HARRIS TEETER 0081,Groceries,-80.69
ChasePersonalCredit,,2/24/19,,HARRIS TEETER 0081,Groceries,-28.41
ChasePersonalCredit,,3/3/19,,HARRIS TEETER 0081,Groceries,-54.91
ChasePersonalCredit,,3/6/19,,HARRIS TEETER 0081,Groceries,-48.74
ChasePersonalCredit,,3/10/19,,HARRIS TEETER 0081,Groceries,-31.64
ChasePersonalCredit,,3/14/19,,HARRIS TEETER 0081,Groceries,-46.66
ChasePersonalCredit,,3/18/19,,WHOLEFDS RES x0061,Groceries,-39.88
ChasePersonalCredit,,3/20/19,,HEALTHY GOURMET,Groceries,-6.39
ChasePersonalCredit,,3/24/19,,TRADER JOE'S #033 QPS,Groceries,-38.59
ChasePersonalCredit,,3/26/19,,HARRIS TEETER 0081,Groceries,-79.16
ChasePersonalCredit,,4/1/19,,HARRIS TEETER 0081,Groceries,-50.76
ChasePersonalCredit,,4/2/19,,MOMS ORGANIC HERNDON,Groceries,-11.25
ChasePersonalCredit,,4/4/19,,HARRIS TEETER 0081,Groceries,-63.4
ChasePersonalCredit,,4/5/19,,Amazon.com*MW8CY8IL1,Groceries,-11.04
ChasePersonalCredit,,4/9/19,,HARRIS TEETER 0081,Groceries,-48.66
ChasePersonalCredit,,4/12/19,,HARRIS TEETER 0081,Groceries,-23.04
ChasePersonalCredit,,4/14/19,,TRADER JOE'S #646 QPS,Groceries,-29.35
ChasePersonalCredit,,4/15/19,,MOMS ORGANIC HERNDON,Groceries,-19.33
ChasePersonalCredit,,4/18/19,,HARRIS TEETER 0081,Groceries,-24.24
ChasePersonalCredit,,4/19/19,,TRADER JOE'S #646 QPS,Groceries,-62.51
ChasePersonalCredit,,4/21/19,,HARRIS TEETER 0081,Groceries,-77.63
ChasePersonalCredit,,4/26/19,,HARRIS TEETER 0081,Groceries,-44.78
ChasePersonalCredit,,4/26/19,,TRADER JOE'S #646 QPS,Groceries,-19.71
ChasePersonalCredit,,4/28/19,,SQ *FRESH CRUNCH PICKLES,Groceries,-20
ChasePersonalCredit,,5/1/19,,HARRIS TEETER 0081,Groceries,-34.05	
ChasePersonalCredit,,5/3/19,,TRADER JOE'S #646 QPS,Groceries,-45.72
ChasePersonalCredit,,5/5/19,,HARRIS TEETER 0081,Groceries,-9.4
ChasePersonalCredit,,5/5/19,,HARRIS TEETER 0081,Groceries,-13.11
ChasePersonalCredit,,5/5/19,,SQ *DORA BELTRAN,Groceries,-5
ChasePersonalCredit,,5/5/19,,SQ *POTOMAC VEGETABLE FAR,Groceries,-16.4
ChasePersonalCredit,,5/5/19,SQ *CINDY SHAFER - picked veggies,SQ *CINDY SHAFER,Groceries,-40
ChasePersonalCredit,,5/5/19,,SQ *FRESH CRUNCH PICKLES,Groceries,-14
ChasePersonalCredit,,5/10/19,,HARRIS TEETER 0081,Groceries,-3.58
ChasePersonalCredit,,5/12/19,,HARRIS TEETER 0081,Groceries,-25.58
ChasePersonalCredit,,5/16/19,,SQ *FRESH CRUNCH PICKLES,Groceries,-5
ChasePersonalCredit,,5/16/19,,SQ *REID'S ORCHARD,Groceries,-24.8
ChasePersonalCredit,,5/21/19,,HARRIS TEETER 0081,Groceries,-60.73
ChasePersonalCredit,,5/24/19,,HARRIS TEETER 0081,Groceries,-125.11
ChasePersonalCredit,,5/26/19,,SQ *VALENTINE'S BAKERY &amp;,Groceries,-13.63
ChasePersonalCredit,,5/26/19,,HARRIS TEETER 0081,Groceries,-61.11
ChasePersonalCredit,,5/26/19,,SQ *GLASCOCK'S PRODUCE  L,Groceries,-5
ChasePersonalCredit,,6/2/19,,HARRIS TEETER 0081,Groceries,-10.75
ChasePersonalCredit,,6/2/19,,SQ *WANDA CATLETT GOSQ.CO,Groceries,-5.12
ChasePersonalCredit,,6/2/19,,SQ *SHENANDOAH SEASONAL,Groceries,-5.5
ChasePersonalCredit,,6/2/19,,TOIGO ORCHARDS,Groceries,-11.5
ChasePersonalCredit,,6/2/19,,SAFEWAY #0005,Groceries,-20.99
ChasePersonalCredit,,6/2/19,,SQ *OZFEKA CATERING,Groceries,-11
ChasePersonalCredit,,6/3/19,,WHOLEFDS RES x0061,Groceries,-11.47
ChasePersonalCredit,,6/6/19,,HARRIS TEETER 0081,Groceries,-14.4
ChasePersonalCredit,,6/9/19,,SQ *BLUE RIDGE DAIRY CO.,Groceries,-11
ChasePersonalCredit,,6/9/19,,WHOLEFDS RES x0061,Groceries,-32.15
ChasePersonalCredit,,6/9/19,,HARRIS TEETER 0081,Groceries,-55.34
ChasePersonalCredit,,6/9/19,,SQ *WANDA CATLETT GOSQ.CO,Groceries,-14.35
ChasePersonalCredit,,6/16/19,,HARRIS TEETER 0081,Groceries,-95.19
ChasePersonalCredit,,6/16/19,Farmers veggies,SQ *MT OLYMPUS BERR,Groceries,-11.78
ChasePersonalCredit,,6/16/19,,SQ *GLASCOCK'S PRODUCE  L,Groceries,-3.5
ChasePersonalCredit,,6/17/19,,MOMS ORGANIC HERNDON,Groceries,-19.52
ChasePersonalCredit,,6/18/19,,HARRIS TEETER 0081,Groceries,-38.76
ChasePersonalCredit,,6/21/19,tea,AMZN Mktp US*M65MP7DU0,Groceries,-33.45
ChasePersonalCredit,,6/23/19,,HARRIS TEETER 0081,Groceries,-40.63
ChasePersonalCredit,,6/23/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-25.44
ChasePersonalCredit,,6/27/19,,SQ *ELDEN STREET TEA SHOP,Groceries,-5.3
ChasePersonalCredit,,6/28/19,,HARRIS TEETER 0081,Groceries,-21.08
ChasePersonalCredit,,7/1/19,,SQ *BOB'S ROASTED NUTS  L,Groceries,-8.67
ChasePersonalCredit,,7/3/19,,IN *PINEY RIVER RANCH LLC,Groceries,-20.29
ChasePersonalCredit,,7/4/19,,HARRIS TEETER 0081,Groceries,-62.88
ChasePersonalCredit,,7/5/19,,TRADER JOE'S #646 QPS,Groceries,-43.59
ChasePersonalCredit,,7/7/19,,SQ *PENN FARM/NORMA'S PRO,Groceries,-5
ChasePersonalCredit,,7/7/19,,SQ *GWYN WHITAKER,Groceries,-8.19
ChasePersonalCredit,,7/7/19,,HARRIS TEETER 0081,Groceries,-3.58
ChasePersonalCredit,,7/7/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-12.72
ChasePersonalCredit,,7/7/19,,SQ *BLUE RIDGE DAIRY CO.,Groceries,-7.5
ChasePersonalCredit,,7/9/19,,TRADER JOE'S #646 QPS,Groceries,-12.26
ChasePersonalCredit,,7/10/19,,HARRIS TEETER 0081,Groceries,-39.89
ChasePersonalCredit,,7/14/19,,HARRIS TEETER 0081,Groceries,-30.6
ChasePersonalCredit,,7/14/19,,SQ *GWYN WHITAKER,Groceries,-8.19
ChasePersonalCredit,,7/14/19,,SQ *SPRING VALLEY FARM,Groceries,-9.4
ChasePersonalCredit,,7/14/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-12.72
ChasePersonalCredit,,7/15/19,,HARRIS TEETER 0081,Groceries,-21.69
ChasePersonalCredit,,7/16/19,,HARRIS TEETER 0081,Groceries,-37.62
ChasePersonalCredit,,7/17/19,,HARRIS TEETER 0081,Groceries,-6.78
ChasePersonalCredit,,7/21/19,,TOIGO ORCHARDS,Groceries,-6
ChasePersonalCredit,,7/21/19,,SQ *SHENANDOAH SEASONAL,Groceries,-15.75
ChasePersonalCredit,,7/21/19,,HARRIS TEETER 0081,Groceries,-13.59
ChasePersonalCredit,,7/21/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-25.44
ChasePersonalCredit,,7/22/19,,TRADER JOE'S #646 QPS,Groceries,-45.02
ChasePersonalCredit,,7/23/19,,HARRIS TEETER 0081,Groceries,-97.75
ChasePersonalCredit,,7/23/19,,WHOLEFDS RES x0061,Groceries,-5.63
ChasePersonalCredit,,7/23/19,Rice from Amazon,Amazon.com*MA2PP7ZC2,Groceries,-22.29
ChasePersonalCredit,,7/23/19,,WHOLEFDS RES x0061,Groceries,0.57
ChasePersonalCredit,,7/26/19,,HARRIS TEETER 0081,Groceries,-6.15
ChasePersonalCredit,,7/28/19,,TRADER JOE'S #646 QPS,Groceries,-66.83
ChasePersonalCredit,,7/28/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-25.44
ChasePersonalCredit,,7/29/19,,HARRIS TEETER 0081,Groceries,-5.06
ChasePersonalCredit,,8/4/19,,HARRIS TEETER 0081,Groceries,-65.73
ChasePersonalCredit,,8/5/19,,MOMS ORGANIC HERNDON,Groceries,-46.8
PersonalChecking,,8/9/19,,DEPOSIT@MOBILE,Groceries,9.2
ChasePersonalCredit,,8/9/19,,HARRIS TEETER 0081,Groceries,-6.15
ChasePersonalCredit,,8/11/19,,TRADER JOE'S #646 QPS,Groceries,-41.25
ChasePersonalCredit,,8/18/19,,SQ *SHENANDOAH SEASONAL,Groceries,-13
ChasePersonalCredit,,8/18/19,,SQ *DANO'S GRANOLA  LLC,Groceries,-12.72
ChasePersonalCredit,,8/18/19,,TRADER JOE'S #646 QPS,Groceries,-35.11
ChasePersonalCredit,,8/18/19,,HARRIS TEETER 0081,Groceries,-12.14
ChasePersonalCredit,,8/23/19,,HARRIS TEETER 0081,Groceries,-38.49
ChasePersonalCredit,,8/25/19,,TRADER JOE'S #646 QPS,Groceries,-22.9
ChasePersonalCredit,,8/25/19,,SQ *SPRING VALLEY FARM,Groceries,-4.5
ChasePersonalCredit,,8/25/19,,SQ *78 ACRES  LLC,Groceries,-7
ChasePersonalCredit,,8/26/19,TARGET xxxx0884 Bug Spray,TARGET xxxx0884,Groceries,-19.48
ChasePersonalCredit,,8/27/19,,HARRIS TEETER 0081,Groceries,-22.18
ChasePersonalCredit,,9/1/19,,HARRIS TEETER 0081,Groceries,-49.64
ChasePersonalCredit,,9/1/19,,HARRIS TEETER 0081,Groceries,-1.4
ChasePersonalCredit,,9/2/19,,TRADER JOE'S #646 QPS,Groceries,-16.97
ChasePersonalCredit,,9/3/19,,HARRIS TEETER 0081,Groceries,-4.93
ChasePersonalCredit,,9/23/19,,HARRIS TEETER 0081,Groceries,-27.82
PersonalChecking,,9/24/19,,DEPOSIT@MOBILE,Groceries,144.35
ChasePersonalCredit,,9/25/19,,TRADER JOE'S #646 QPS,Groceries,-40.51
ChasePersonalCredit,,9/29/19,,HARRIS TEETER 0081,Groceries,-29.24
ChasePersonalCredit,,9/30/19,,TRADER JOE'S #646 QPS,Groceries,-76.25
ChasePersonalCredit,,10/4/19,,HARRIS TEETER 0081,Groceries,-21.96
ChasePersonalCredit,,10/6/19,,SQ *POTOMAC VEGETABLE FAR,Groceries,-4
ChasePersonalCredit,,10/7/19,,TRADER JOE'S #646 QPS,Groceries,-74.78
ChasePersonalCredit,,10/11/19,,HARRIS TEETER 0081,Groceries,-20.93
ChasePersonalCredit,,10/14/19,Amazon.com*TY2NT3M53 rice,Amazon.com*TY2NT3M53,Groceries,-24.54
ChasePersonalCredit,,10/16/19,,HARRIS TEETER 0081,Groceries,-13.28
ChasePersonalCredit,,10/20/19,,SQ *WANDA CATLETT GOSQ.CO,Groceries,-5.89
ChasePersonalCredit,,10/20/19,,SQ *78 ACRES  LLC,Groceries,-13
ChasePersonalCredit,,10/20/19,,TRADER JOE'S #646 QPS,Groceries,-49.78
ChasePersonalCredit,,10/22/19,,TRADER JOE'S #646 QPS,Groceries,-11.94
ChasePersonalCredit,,10/24/19,,TRADER JOE'S #646 QPS,Groceries,-9.17
ChasePersonalCredit,,10/25/19,,HARRIS TEETER 0081,Groceries,-3.88
ChasePersonalCredit,,10/25/19,,SQ *FRIENDS OF RESTON REG,Groceries,-8.5
ChasePersonalCredit,,10/29/19,,ROYAL FARMS 030 Q79,Groceries,-18.6
ChasePersonalCredit,,10/29/19,,HARRIS TEETER 0081,Groceries,-27.09
ChasePersonalCredit,,4/2/19,GET REIMBURSHomeopathic medicines qual4HSA,MOMS ORGANIC HERNDON,Healthcare/Medical,-36.96
ChasePersonalCredit,,4/12/19,GET REIMBURSED NO VA CNTR FOR ARTHRITIS,NO VA CNTR FOR ARTHRITIS,Healthcare/Medical,-30
ChasePersonalCredit,,4/28/19,,MY DOCTORS PHARMACY,Healthcare/Medical,-138.07
ChasePersonalCredit,,5/12/19,MY DOCTORS PHARMACY Supplements,MY DOCTORS PHARMACY,Healthcare/Medical,-113.37
ChasePersonalCredit,,6/16/19,,MY DOCTORS PHARMACY,Healthcare/Medical,-59.53
ChasePersonalCredit,,2/17/19,,PAYPAL *FLUTESOCIET,Hobbies,-20
ChasePersonalCredit,,2/17/19,,PP*FLUTESOCIETY,Hobbies,-20
ChasePersonalCredit,,6/9/19,,MICHAELS STORES 9563,Hobbies,-3.18
ChasePersonalCredit,,10/6/19,JANICE'S TABLE french table runner,JANICE'S TABLE,Home Improvement,-90
ChasePersonalCredit,,10/14/19,MICHAELS STORES 9563 picture frames,MICHAELS STORES 9563,Home Improvement,-25.42
ChasePersonalCredit,,10/20/19,,DESIGNS INTERIORS BY THE,Home Improvement,-260
ChasePersonalCredit,,1/4/19,,BODIES IN MOTION PT REST,HSA Funding and Reimb,-30
ChasePersonalCredit,,1/17/19,,BODIES IN MOTION PT REST,HSA Funding and Reimb,-114.95
ChasePersonalCredit,,1/21/19,THE EYEWEAR GALLERY exam,THE EYEWEAR GALLERY,HSA Funding and Reimb,-70
ChasePersonalCredit,,1/22/19,,TYSON SMILES,HSA Funding and Reimb,-182
ChasePersonalCredit,,1/24/19,dry eye treatment,THE EYEWEAR GALLERY,HSA Funding and Reimb,-350
ChasePersonalCredit,,1/28/19,,Larmour Chiropractic,HSA Funding and Reimb,-115
ChasePersonalCredit,,2/19/19,,TYSON SMILES,HSA Funding and Reimb,-115.8
ChasePersonalCredit,,2/22/19,,TYSON SMILES,HSA Funding and Reimb,-851.45
PersonalChecking,,3/5/19,,FID BKG SVC LLC  MONEYLINE  ***********W78L,HSA Funding and Reimb,2959.47
PersonalChecking,,3/12/19,,FID BKG SVC LLC  MONEYLINE  ***********S77A,HSA Funding and Reimb,-450
ChasePersonalCredit,,5/13/19,,MOMS ORGANIC HERNDON,HSA Funding and Reimb,-9.4
ChasePersonalCredit,,7/7/19,PHR*FairfaxColon&RectalSu - HSAREIMBURSE,PHR*FairfaxColon&amp;RectalSu,HSA Funding and Reimb,-30
ChasePersonalCredit,,8/4/19,,RXWELLNESS SPINE &amp; HEALTH,HSA Funding and Reimb,-708
ChasePersonalCredit,,8/15/19,,THE EYEWEAR GALLERY,HSA Funding and Reimb,-22
ChasePersonalCredit,,8/18/19,,EXAGEN DIAGNOSTICS INC,HSA Funding and Reimb,-45
ChasePersonalCredit,,9/27/19,,NEUROLOGY CENTER OF FAIRF,HSA Funding and Reimb,-30
ChasePersonalCredit,,10/8/19,,TYSON SMILES,HSA Funding and Reimb,-148.85
ChasePersonalCredit,,1/23/19,,USAA INSURANCE PYMT,Insurance,-76.32
ChasePersonalCredit,,2/21/19,,USAA INSURANCE PYMT,Insurance,-76.32
PersonalChecking,,3/11/19,Annual USAA rebate dep by mstk to Joint,USAA FUNDS TRANSFER CR,Insurance,22.3
ChasePersonalCredit,,3/21/19,,USAA INSURANCE PYMT,Insurance,-76.36
ChasePersonalCredit,,4/23/19,,USAA INSURANCE PYMT,Insurance,-76.25
ChasePersonalCredit,,5/21/19,,USAA INSURANCE PYMT,Insurance,-76.33
ChasePersonalCredit,,6/21/19,,USAA INSURANCE PYMT,Insurance,-78.46
ChasePersonalCredit,,7/23/19,,USAA INSURANCE PYMT,Insurance,-78.46
ChasePersonalCredit,,8/21/19,,USAA INSURANCE PYMT,Insurance,-78.46
ChasePersonalCredit,,9/22/19,,USAA INSURANCE PYMT,Insurance,-78.48
ChasePersonalCredit,,10/22/19,,USAA INSURANCE PYMT,Insurance,-78.46
PersonalSavings,,1/15/19,,INTEREST PAID,Interest,0.03
JointSaving,,1/15/19,,INTEREST PAID,Interest,0.01
PersonalChecking,,1/16/19,,INTEREST PAID,Interest,0.27
JointChecking,,1/28/19,,INTEREST PAID,Interest,0.07
PersonalChecking,,2/14/19,,INTEREST PAID,Interest,0.25
PersonalSavings,,2/15/19,,INTEREST PAID,Interest,0.03
JointSaving,,2/15/19,,INTEREST PAID,Interest,0.01
JointChecking,,2/25/19,,INTEREST PAID,Interest,0.06
JointSaving,,3/15/19,,INTEREST PAID,Interest,0.01
PersonalSavings,,3/15/19,,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,3/18/19,,INTEREST PAID,Interest,0.29
JointChecking,,3/26/19,,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.06
JointSaving,,4/15/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,4/15/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,4/16/19,,INTEREST PAID,Interest,0.29
JointChecking,,4/25/19,,INTEREST PAID,Interest,0.06
JointSaving,,5/15/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,5/15/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,5/16/19,,INTEREST PAID,Interest,0.29
JointChecking,,5/28/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.06
JointSaving,,6/14/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,6/14/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,6/17/19,,INTEREST PAID,Interest,0.33
JointChecking,,6/25/19, ,INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.05
JointSaving,,7/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,7/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,7/16/19,,INTEREST PAID,Interest,0.3
ChasePersonalCredit,,7/17/19,,CASH ADVANCE INTEREST CHA,Interest,-1.06
JointChecking,,7/26/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.06
JointSaving,,8/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,8/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,8/16/19,,INTEREST PAID,Interest,0.33
ChasePersonalCredit,,8/16/19,,CASH ADVANCE INTEREST CHA,Interest,-21.37
JointChecking,,8/27/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.04
JointSaving,,9/13/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,9/13/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,9/17/19,,INTEREST PAID,Interest,0.35
JointChecking,,9/25/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
JointSaving,,10/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.01
PersonalSavings,,10/15/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalChecking,,10/17/19,,INTEREST PAID,Interest,0.32
JointChecking,,10/28/19, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
BusinessSparkVisa,,1/4/19,,HAIKUDECK.COM SOFTWARE,Online Services,-119.88
ChasePersonalCredit,,1/13/19,iCloud Storage,APL*ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,1/16/19,Zoom,ZOOM.US,Online Services,-14.99
ChasePersonalCredit,,1/25/19,Netflix Basic,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,1/28/19,,GOOGLE  DOMAINS,Online Services,-5
ChasePersonalCredit,,1/29/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,1/29/19,Udemy,APL*ITUNES.COM/BILL,Online Services,-11.99
ChasePersonalCredit,,2/13/19,iCloud Storage,APL*ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,2/16/19,Zoom,ZOOM.US,Online Services,-14.99
BusinessSparkVisa,,2/25/19,,HAIKUDECK.COM SOFTWARE,Online Services,119.88
ChasePersonalCredit,,2/26/19,Netflix,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,2/27/19,,GOOGLE  DOMAINS,Online Services,-12
BusinessChecking,,2/28/19,,GOOGLE  DOMAINS,Online Services,-4.86
ChasePersonalCredit,,3/1/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,3/13/19,Matter 3d Add,APL*ITUNES.COM/BILL,Online Services,-4.99
ChasePersonalCredit,,3/13/19,iCloud Storage,APL*ITUNES.COM/BILL,Online Services,-2.99
ChasePersonalCredit,,3/22/19,Netflix,APL*ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,3/28/19,,GOOGLE  DOMAINS,Online Services,-5
ChasePersonalCredit,,3/29/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,4/14/19,iCloud Storage,APL* ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,4/16/19,Zoom,ZOOM.US,Online Services,-14.99
ChasePersonalCredit,,4/26/19,Netflix,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,4/29/19,,Debit Card Purchase GOOGLE DOMAINS G CO HELPPAY CA,Online Services,-5
ChasePersonalCredit,,4/29/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,5/12/19,iCloud Storage,APL* ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,5/16/19,Zoom,ZOOM.US,Online Services,-14.99
ChasePersonalCredit,,5/26/19,Netflix,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,5/28/19,,Debit Card Purchase GOOGLE DOMAINS G CO HELPPAY CA,Online Services,-6
ChasePersonalCredit,,5/29/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,6/12/19,iCloud Storage,APL* ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,6/17/19,Zoom,ZOOM.US,Online Services,-14.99
PersonalChecking,,6/17/19,,VENMO            VERIFYBAN  ***********8944,Online Services,-0.29
PersonalChecking,,6/17/19,,VENMO            VERIFYBAN  ***********8943,Online Services,-0.24
PersonalChecking,,6/17/19,,VENMO            VERIFYBAN  ***********8942,Online Services,0.29
ChasePersonalCredit,,6/26/19,Netflix,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,6/28/19,,GOOGLE  DOMAINS,Online Services,-6
ChasePersonalCredit,,6/30/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,7/12/19,iCloud Storage,APL* ITUNES.COM/BILL,Online Services,-2.99
BusinessSparkVisa,,7/16/19,Zoom,ZOOM.US,Online Services,-14.99
ChasePersonalCredit,,7/23/19,Netflix,APL* ITUNES.COM/BILL,Online Services,-7.99
BusinessChecking,,7/29/19,,GOOGLE DOMAINS,Online Services,-6
ChasePersonalCredit,,7/29/19,,Spotify USA,Online Services,-9.99
ChasePersonalCredit,,8/12/19,iCloud Storage,APL* ITUNES.COM/BILL,Online Services,-2.99
ChasePersonalCredit,,8/15/19,,MICROSOFT *OFFICE 365,Online Services,-69.99
BusinessSparkVisa,,8/16/19,Zoom,ZOOM.US,Online Services,-14.99
